timestamp,room_name,temperature,humidity
2025-10-02 21:00:00,Chilled_Storage_A,4.2,78.81
2025-10-02 21:00:00,Chilled_Storage_B,1.65,45.76
2025-10-02 21:00:00,Dispatch_Bay,7.2,70.95
2025-10-02 21:00:00,Receiving_Zone,6.94,48.55
2025-10-02 21:00:00,Packaging_Section,17.63,61.96
2025-10-02 21:00:00,Maintenance_Room,21.17,78.19
2025-10-02 21:15:00,Frozen_Storage_A,-24.69,59.49
2025-10-02 21:15:00,Frozen_Storage_B,-21.84,55.58
2025-10-02 21:15:00,Chilled_Storage_A,1.29,71.88
2025-10-02 21:15:00,Chilled_Storage_B,2.66,54.08
2025-10-02 21:15:00,Dispatch_Bay,5.73,67.98
2025-10-02 21:15:00,Receiving_Zone,7.11,72.14
2025-10-02 21:15:00,Packaging_Section,22.38,76.09
2025-10-02 21:15:00,Maintenance_Room,21.46,79.09
2025-10-02 21:30:00,Frozen_Storage_A,-21.76,46.47
2025-10-02 21:30:00,Frozen_Storage_B,-19.32,65.65
2025-10-02 21:30:00,Chilled_Storage_A,1.86,51.49
2025-10-02 21:30:00,Chilled_Storage_B,2.13,78.28
2025-10-02 21:30:00,Dispatch_Bay,8.62,56.48
2025-10-02 21:30:00,Receiving_Zone,7.09,65.35
2025-10-02 21:30:00,Packaging_Section,21.11,70.32
2025-10-02 21:30:00,Maintenance_Room,20.46,72.81
2025-10-02 21:45:00,Frozen_Storage_A,-21.33,53.79
2025-10-02 21:45:00,Frozen_Storage_B,-22.46,77.26
2025-10-02 21:45:00,Chilled_Storage_A,3.91,61.01
2025-10-02 21:45:00,Chilled_Storage_B,6.59,63.67
2025-10-02 21:45:00,Dispatch_Bay,7.5,74.46
2025-10-02 21:45:00,Receiving_Zone,7.34,66.94
2025-10-02 21:45:00,Packaging_Section,19.55,60.42
2025-10-02 21:45:00,Maintenance_Room,20.89,72.86
2025-10-02 22:00:00,Frozen_Storage_A,-22.99,42.81
2025-10-02 22:00:00,Frozen_Storage_B,-22.28,61.97
2025-10-02 22:00:00,Chilled_Storage_A,0.13,63.56
2025-10-02 22:00:00,Chilled_Storage_B,3.11,57.56
2025-10-02 22:00:00,Dispatch_Bay,7.81,61.39
2025-10-02 22:00:00,Receiving_Zone,8.74,53.47
2025-10-02 22:00:00,Packaging_Section,20.75,75.91
2025-10-02 22:00:00,Maintenance_Room,20.93,71.05
2025-10-02 22:15:00,Frozen_Storage_A,-20.0,77.38
2025-10-02 22:15:00,Frozen_Storage_B,-20.35,52.36
2025-10-02 22:15:00,Chilled_Storage_A,4.43,53.52
2025-10-02 22:15:00,Chilled_Storage_B,2.36,58.75
2025-10-02 22:15:00,Dispatch_Bay,5.66,71.97
2025-10-02 22:15:00,Receiving_Zone,7.39,41.99
2025-10-02 22:15:00,Packaging_Section,17.73,66.25
2025-10-02 22:15:00,Maintenance_Room,20.61,46.21
2025-10-02 22:30:00,Frozen_Storage_A,-21.34,77.85
2025-10-02 22:30:00,Frozen_Storage_B,-21.11,62.81
2025-10-02 22:30:00,Chilled_Storage_A,2.56,71.32
2025-10-02 22:30:00,Chilled_Storage_B,0.29,45.45
2025-10-02 22:30:00,Dispatch_Bay,6.73,55.46
2025-10-02 22:30:00,Receiving_Zone,8.39,42.99
2025-10-02 22:30:00,Packaging_Section,22.49,42.65
2025-10-02 22:30:00,Maintenance_Room,16.29,76.68
2025-10-02 22:45:00,Frozen_Storage_A,-22.44,55.81
2025-10-02 22:45:00,Frozen_Storage_B,-20.22,56.04
2025-10-02 22:45:00,Chilled_Storage_A,3.44,68.85
2025-10-02 22:45:00,Chilled_Storage_B,5.71,75.84
2025-10-02 22:45:00,Dispatch_Bay,8.88,77.11
2025-10-02 22:45:00,Receiving_Zone,9.18,48.06
2025-10-02 22:45:00,Packaging_Section,19.71,43.89
2025-10-02 22:45:00,Maintenance_Room,22.73,78.05
2025-10-02 23:00:00,Frozen_Storage_A,-25.57,57.61
2025-10-02 23:00:00,Frozen_Storage_B,-23.13,68.75
2025-10-02 23:00:00,Chilled_Storage_A,1.68,42.56
2025-10-02 23:00:00,Chilled_Storage_B,1.4,56.68
2025-10-02 23:00:00,Dispatch_Bay,7.22,42.4
2025-10-02 23:00:00,Receiving_Zone,10.92,66.6
2025-10-02 23:00:00,Packaging_Section,21.81,62.36
2025-10-02 23:00:00,Maintenance_Room,19.26,79.24
2025-10-02 23:15:00,Frozen_Storage_A,-20.1,67.99
2025-10-02 23:15:00,Frozen_Storage_B,-19.17,78.76
2025-10-02 23:15:00,Chilled_Storage_A,1.06,44.61
2025-10-02 23:15:00,Chilled_Storage_B,2.26,64.68
2025-10-02 23:15:00,Dispatch_Bay,8.83,71.88
2025-10-02 23:15:00,Receiving_Zone,6.3,50.69
2025-10-02 23:15:00,Packaging_Section,20.23,62.47
2025-10-02 23:15:00,Maintenance_Room,18.55,69.86
2025-10-02 23:30:00,Frozen_Storage_A,-23.27,72.13
2025-10-02 23:30:00,Frozen_Storage_B,-22.83,75.16
2025-10-02 23:30:00,Chilled_Storage_A,1.04,40.72
2025-10-02 23:30:00,Chilled_Storage_B,0.63,61.69
2025-10-02 23:30:00,Dispatch_Bay,6.12,69.46
2025-10-02 23:30:00,Receiving_Zone,6.54,78.09
2025-10-02 23:30:00,Packaging_Section,22.61,72.96
2025-10-02 23:30:00,Maintenance_Room,18.27,45.3
2025-10-02 23:45:00,Frozen_Storage_A,-23.25,60.82
2025-10-02 23:45:00,Frozen_Storage_B,-23.31,58.77
2025-10-02 23:45:00,Chilled_Storage_A,3.37,63.86
2025-10-02 23:45:00,Chilled_Storage_B,3.02,52.54
2025-10-02 23:45:00,Dispatch_Bay,6.84,59.36
2025-10-02 23:45:00,Receiving_Zone,6.45,51.79
2025-10-02 23:45:00,Packaging_Section,19.11,64.52
2025-10-02 23:45:00,Maintenance_Room,20.68,72.13
2025-10-03 00:00:00,Frozen_Storage_A,-24.15,71.75
2025-10-03 00:00:00,Frozen_Storage_B,-20.18,55.79
2025-10-03 00:00:00,Chilled_Storage_A,2.86,69.42
2025-10-03 00:00:00,Chilled_Storage_B,3.94,71.46
2025-10-03 00:00:00,Dispatch_Bay,4.64,54.46
2025-10-03 00:00:00,Receiving_Zone,6.71,55.85
2025-10-03 00:00:00,Packaging_Section,18.85,47.22
2025-10-03 00:00:00,Maintenance_Room,20.72,51.0
2025-10-03 00:15:00,Frozen_Storage_A,-22.96,61.48
2025-10-03 00:15:00,Frozen_Storage_B,-18.96,74.05
2025-10-03 00:15:00,Chilled_Storage_A,0.94,78.18
2025-10-03 00:15:00,Chilled_Storage_B,4.39,70.14
2025-10-03 00:15:00,Dispatch_Bay,7.93,55.43
2025-10-03 00:15:00,Receiving_Zone,11.34,41.08
2025-10-03 00:15:00,Packaging_Section,23.67,57.08
2025-10-03 00:15:00,Maintenance_Room,20.55,60.56
2025-10-03 00:30:00,Frozen_Storage_A,-20.45,44.15
2025-10-03 00:30:00,Frozen_Storage_B,-21.58,49.32
2025-10-03 00:30:00,Chilled_Storage_A,2.1,59.82
2025-10-03 00:30:00,Chilled_Storage_B,0.35,45.55
2025-10-03 00:30:00,Dispatch_Bay,7.72,46.41
2025-10-03 00:30:00,Receiving_Zone,6.15,58.44
2025-10-03 00:30:00,Packaging_Section,21.9,41.14
2025-10-03 00:30:00,Maintenance_Room,20.7,57.04
2025-10-03 00:45:00,Frozen_Storage_A,-23.27,48.67
2025-10-03 00:45:00,Frozen_Storage_B,-20.18,44.74
2025-10-03 00:45:00,Chilled_Storage_A,3.43,63.96
2025-10-03 00:45:00,Chilled_Storage_B,2.82,63.21
2025-10-03 00:45:00,Dispatch_Bay,5.22,63.49
2025-10-03 00:45:00,Receiving_Zone,7.17,61.01
2025-10-03 00:45:00,Packaging_Section,16.84,64.05
2025-10-03 00:45:00,Maintenance_Room,20.47,77.22
2025-10-03 01:00:00,Frozen_Storage_A,-20.59,75.04
2025-10-03 01:00:00,Frozen_Storage_B,-20.06,47.97
2025-10-03 01:00:00,Chilled_Storage_A,3.48,65.92
2025-10-03 01:00:00,Chilled_Storage_B,5.02,55.61
2025-10-03 01:00:00,Dispatch_Bay,6.33,74.34
2025-10-03 01:00:00,Receiving_Zone,7.49,55.36
2025-10-03 01:00:00,Packaging_Section,18.65,52.23
2025-10-03 01:00:00,Maintenance_Room,18.99,78.29
2025-10-03 01:15:00,Frozen_Storage_A,-22.99,46.73
2025-10-03 01:15:00,Frozen_Storage_B,-21.54,70.76
2025-10-03 01:15:00,Chilled_Storage_A,4.56,72.1
2025-10-03 01:15:00,Chilled_Storage_B,3.01,76.63
2025-10-03 01:15:00,Dispatch_Bay,5.61,52.05
2025-10-03 01:15:00,Receiving_Zone,4.74,64.86
2025-10-03 01:15:00,Packaging_Section,20.29,45.15
2025-10-03 01:15:00,Maintenance_Room,22.77,52.55
2025-10-03 01:30:00,Frozen_Storage_A,-19.86,74.46
2025-10-03 01:30:00,Frozen_Storage_B,-21.91,76.37
2025-10-03 01:30:00,Chilled_Storage_A,4.1,74.12
2025-10-03 01:30:00,Chilled_Storage_B,5.3,61.36
2025-10-03 01:30:00,Dispatch_Bay,7.73,44.78
2025-10-03 01:30:00,Receiving_Zone,6.61,45.34
2025-10-03 01:30:00,Packaging_Section,22.29,48.62
2025-10-03 01:30:00,Maintenance_Room,16.35,60.25
2025-10-03 01:45:00,Frozen_Storage_A,-17.96,47.01
2025-10-03 01:45:00,Frozen_Storage_B,-22.62,59.08
2025-10-03 01:45:00,Chilled_Storage_A,2.35,79.27
2025-10-03 01:45:00,Chilled_Storage_B,3.52,48.57
2025-10-03 01:45:00,Dispatch_Bay,7.09,45.06
2025-10-03 01:45:00,Receiving_Zone,5.26,73.54
2025-10-03 01:45:00,Packaging_Section,20.73,41.27
2025-10-03 01:45:00,Maintenance_Room,21.73,45.87
2025-10-03 02:00:00,Frozen_Storage_A,-21.26,74.88
2025-10-03 02:00:00,Frozen_Storage_B,-20.13,53.04
2025-10-03 02:00:00,Chilled_Storage_A,1.46,64.33
2025-10-03 02:00:00,Chilled_Storage_B,-0.14,78.05
2025-10-03 02:00:00,Dispatch_Bay,6.91,70.94
2025-10-03 02:00:00,Receiving_Zone,8.66,76.73
2025-10-03 02:00:00,Packaging_Section,19.78,78.52
2025-10-03 02:00:00,Maintenance_Room,19.52,42.1
2025-10-03 02:15:00,Frozen_Storage_A,-22.68,54.94
2025-10-03 02:15:00,Frozen_Storage_B,-18.46,76.63
2025-10-03 02:15:00,Chilled_Storage_A,4.31,68.95
2025-10-03 02:15:00,Chilled_Storage_B,5.06,40.15
2025-10-03 02:15:00,Dispatch_Bay,5.55,73.26
2025-10-03 02:15:00,Receiving_Zone,7.66,54.03
2025-10-03 02:15:00,Packaging_Section,20.11,63.34
2025-10-03 02:15:00,Maintenance_Room,20.72,53.27
2025-10-03 02:30:00,Frozen_Storage_A,-22.71,61.01
2025-10-03 02:30:00,Frozen_Storage_B,-19.78,71.93
2025-10-03 02:30:00,Chilled_Storage_A,2.19,64.32
2025-10-03 02:30:00,Chilled_Storage_B,2.98,78.35
2025-10-03 02:30:00,Dispatch_Bay,6.19,75.33
2025-10-03 02:30:00,Receiving_Zone,5.89,63.13
2025-10-03 02:30:00,Packaging_Section,19.83,48.64
2025-10-03 02:30:00,Maintenance_Room,18.32,59.38
2025-10-03 02:45:00,Frozen_Storage_A,-22.24,58.98
2025-10-03 02:45:00,Frozen_Storage_B,-20.83,67.53
2025-10-03 02:45:00,Chilled_Storage_A,4.35,52.62
2025-10-03 02:45:00,Chilled_Storage_B,2.53,60.56
2025-10-03 02:45:00,Dispatch_Bay,6.15,63.49
2025-10-03 02:45:00,Receiving_Zone,7.67,42.97
2025-10-03 02:45:00,Packaging_Section,20.74,40.44
2025-10-03 02:45:00,Maintenance_Room,17.35,77.45
2025-10-03 03:00:00,Frozen_Storage_A,-21.98,67.57
2025-10-03 03:00:00,Frozen_Storage_B,-24.69,76.43
2025-10-03 03:00:00,Chilled_Storage_A,1.16,66.61
2025-10-03 03:00:00,Chilled_Storage_B,0.78,64.9
2025-10-03 03:00:00,Dispatch_Bay,8.65,74.44
2025-10-03 03:00:00,Receiving_Zone,11.5,51.25
2025-10-03 03:00:00,Packaging_Section,19.09,49.65
2025-10-03 03:00:00,Maintenance_Room,19.28,55.68
2025-10-03 03:15:00,Frozen_Storage_A,-19.56,43.97
2025-10-03 03:15:00,Frozen_Storage_B,-21.35,65.35
2025-10-03 03:15:00,Chilled_Storage_A,3.25,55.14
2025-10-03 03:15:00,Chilled_Storage_B,3.46,78.02
2025-10-03 03:15:00,Dispatch_Bay,10.11,43.05
2025-10-03 03:15:00,Receiving_Zone,9.03,53.5
2025-10-03 03:15:00,Packaging_Section,21.28,43.51
2025-10-03 03:15:00,Maintenance_Room,20.59,43.64
2025-10-03 03:30:00,Frozen_Storage_A,-21.6,73.05
2025-10-03 03:30:00,Frozen_Storage_B,-18.42,41.13
2025-10-03 03:30:00,Chilled_Storage_A,0.38,43.37
2025-10-03 03:30:00,Chilled_Storage_B,1.41,42.94
2025-10-03 03:30:00,Dispatch_Bay,4.78,57.03
2025-10-03 03:30:00,Receiving_Zone,7.26,46.78
2025-10-03 03:30:00,Packaging_Section,20.86,56.45
2025-10-03 03:30:00,Maintenance_Room,18.2,79.23
2025-10-03 03:45:00,Frozen_Storage_A,-22.63,46.54
2025-10-03 03:45:00,Frozen_Storage_B,-25.15,75.13
2025-10-03 03:45:00,Chilled_Storage_A,1.56,55.04
2025-10-03 03:45:00,Chilled_Storage_B,2.33,67.69
2025-10-03 03:45:00,Dispatch_Bay,8.26,51.13
2025-10-03 03:45:00,Receiving_Zone,8.41,43.69
2025-10-03 03:45:00,Packaging_Section,20.98,76.76
2025-10-03 03:45:00,Maintenance_Room,18.75,71.56
2025-10-03 04:00:00,Frozen_Storage_A,-18.89,61.5
2025-10-03 04:00:00,Frozen_Storage_B,-19.08,72.7
2025-10-03 04:00:00,Chilled_Storage_A,2.5,72.13
2025-10-03 04:00:00,Chilled_Storage_B,-0.22,49.72
2025-10-03 04:00:00,Dispatch_Bay,8.45,73.28
2025-10-03 04:00:00,Receiving_Zone,8.23,50.77
2025-10-03 04:00:00,Packaging_Section,21.06,48.83
2025-10-03 04:00:00,Maintenance_Room,19.57,41.37
2025-10-03 04:15:00,Frozen_Storage_A,-21.47,42.24
2025-10-03 04:15:00,Frozen_Storage_B,-20.71,76.32
2025-10-03 04:15:00,Chilled_Storage_A,2.44,48.24
2025-10-03 04:15:00,Chilled_Storage_B,0.59,50.84
2025-10-03 04:15:00,Dispatch_Bay,7.89,40.98
2025-10-03 04:15:00,Receiving_Zone,5.57,49.62
2025-10-03 04:15:00,Packaging_Section,19.41,45.35
2025-10-03 04:15:00,Maintenance_Room,20.38,60.08
2025-10-03 04:30:00,Frozen_Storage_A,-22.14,72.04
2025-10-03 04:30:00,Frozen_Storage_B,-21.82,47.57
2025-10-03 04:30:00,Chilled_Storage_A,2.69,59.87
2025-10-03 04:30:00,Chilled_Storage_B,2.82,42.46
2025-10-03 04:30:00,Dispatch_Bay,8.38,57.84
2025-10-03 04:30:00,Receiving_Zone,10.54,50.26
2025-10-03 04:30:00,Packaging_Section,19.95,51.44
2025-10-03 04:30:00,Maintenance_Room,18.91,71.85
2025-10-03 04:45:00,Frozen_Storage_A,-21.45,70.38
2025-10-03 04:45:00,Frozen_Storage_B,-24.35,43.69
2025-10-03 04:45:00,Chilled_Storage_A,3.88,74.09
2025-10-03 04:45:00,Chilled_Storage_B,3.97,40.86
2025-10-03 04:45:00,Dispatch_Bay,6.55,75.49
2025-10-03 04:45:00,Receiving_Zone,6.67,54.19
2025-10-03 04:45:00,Packaging_Section,22.16,51.71
2025-10-03 04:45:00,Maintenance_Room,20.32,66.71
2025-10-03 05:00:00,Frozen_Storage_A,-20.4,75.84
2025-10-03 05:00:00,Frozen_Storage_B,-21.61,56.53
2025-10-03 05:00:00,Chilled_Storage_A,0.94,78.45
2025-10-03 05:00:00,Chilled_Storage_B,0.11,70.63
2025-10-03 05:00:00,Dispatch_Bay,9.79,61.69
2025-10-03 05:00:00,Receiving_Zone,6.67,62.17
2025-10-03 05:00:00,Packaging_Section,20.9,41.78
2025-10-03 05:00:00,Maintenance_Room,23.83,56.91
2025-10-03 05:15:00,Frozen_Storage_A,-22.84,65.0
2025-10-03 05:15:00,Frozen_Storage_B,-20.94,53.0
2025-10-03 05:15:00,Chilled_Storage_A,4.39,77.27
2025-10-03 05:15:00,Chilled_Storage_B,3.0,66.08
2025-10-03 05:15:00,Dispatch_Bay,4.93,56.98
2025-10-03 05:15:00,Receiving_Zone,6.71,67.51
2025-10-03 05:15:00,Packaging_Section,23.32,41.45
2025-10-03 05:15:00,Maintenance_Room,21.41,53.6
2025-10-03 05:30:00,Frozen_Storage_A,-20.89,50.06
2025-10-03 05:30:00,Frozen_Storage_B,-22.4,78.16
2025-10-03 05:30:00,Chilled_Storage_A,4.56,77.76
2025-10-03 05:30:00,Chilled_Storage_B,-0.18,75.41
2025-10-03 05:30:00,Dispatch_Bay,9.15,59.05
2025-10-03 05:30:00,Receiving_Zone,8.0,51.23
2025-10-03 05:30:00,Packaging_Section,18.19,43.73
2025-10-03 05:30:00,Maintenance_Room,20.23,54.02
2025-10-03 05:45:00,Frozen_Storage_A,-21.23,79.4
2025-10-03 05:45:00,Frozen_Storage_B,-22.74,48.86
2025-10-03 05:45:00,Chilled_Storage_A,0.13,61.27
2025-10-03 05:45:00,Chilled_Storage_B,3.78,79.92
2025-10-03 05:45:00,Dispatch_Bay,9.27,58.86
2025-10-03 05:45:00,Receiving_Zone,7.99,43.32
2025-10-03 05:45:00,Packaging_Section,17.87,53.71
2025-10-03 05:45:00,Maintenance_Room,19.78,67.82
2025-10-03 06:00:00,Frozen_Storage_A,-22.61,72.52
2025-10-03 06:00:00,Frozen_Storage_B,-21.25,58.76
2025-10-03 06:00:00,Chilled_Storage_A,-0.7,75.9
2025-10-03 06:00:00,Chilled_Storage_B,4.24,60.91
2025-10-03 06:00:00,Dispatch_Bay,9.42,78.7
2025-10-03 06:00:00,Receiving_Zone,8.11,70.2
2025-10-03 06:00:00,Packaging_Section,21.32,62.91
2025-10-03 06:00:00,Maintenance_Room,19.26,50.13
2025-10-03 06:15:00,Frozen_Storage_A,-21.59,58.42
2025-10-03 06:15:00,Frozen_Storage_B,-21.96,46.4
2025-10-03 06:15:00,Chilled_Storage_A,4.58,66.37
2025-10-03 06:15:00,Chilled_Storage_B,-0.27,55.65
2025-10-03 06:15:00,Dispatch_Bay,7.84,64.1
2025-10-03 06:15:00,Receiving_Zone,9.02,55.82
2025-10-03 06:15:00,Packaging_Section,22.54,59.73
2025-10-03 06:15:00,Maintenance_Room,21.14,46.53
2025-10-03 06:30:00,Frozen_Storage_A,-21.98,50.13
2025-10-03 06:30:00,Frozen_Storage_B,-21.82,78.83
2025-10-03 06:30:00,Chilled_Storage_A,1.04,75.56
2025-10-03 06:30:00,Chilled_Storage_B,0.17,72.63
2025-10-03 06:30:00,Dispatch_Bay,8.01,56.08
2025-10-03 06:30:00,Receiving_Zone,6.23,78.46
2025-10-03 06:30:00,Packaging_Section,20.16,55.41
2025-10-03 06:30:00,Maintenance_Room,19.76,73.98
2025-10-03 06:45:00,Frozen_Storage_A,-22.3,77.83
2025-10-03 06:45:00,Frozen_Storage_B,-24.89,70.94
2025-10-03 06:45:00,Chilled_Storage_A,3.14,54.12
2025-10-03 06:45:00,Chilled_Storage_B,2.6,79.6
2025-10-03 06:45:00,Dispatch_Bay,3.81,74.11
2025-10-03 06:45:00,Receiving_Zone,7.59,59.12
2025-10-03 06:45:00,Packaging_Section,22.81,66.86
2025-10-03 06:45:00,Maintenance_Room,21.57,74.23
2025-10-03 07:00:00,Frozen_Storage_A,-23.02,60.73
2025-10-03 07:00:00,Frozen_Storage_B,-19.64,71.8
2025-10-03 07:00:00,Chilled_Storage_A,1.28,69.56
2025-10-03 07:00:00,Chilled_Storage_B,2.34,57.13
2025-10-03 07:00:00,Dispatch_Bay,9.25,62.37
2025-10-03 07:00:00,Receiving_Zone,8.08,71.85
2025-10-03 07:00:00,Packaging_Section,19.25,54.67
2025-10-03 07:00:00,Maintenance_Room,17.26,55.99
2025-10-03 07:15:00,Frozen_Storage_A,-22.37,43.41
2025-10-03 07:15:00,Frozen_Storage_B,-22.19,46.94
2025-10-03 07:15:00,Chilled_Storage_A,3.51,70.55
2025-10-03 07:15:00,Chilled_Storage_B,1.48,77.19
2025-10-03 07:15:00,Dispatch_Bay,7.36,47.82
2025-10-03 07:15:00,Receiving_Zone,8.62,75.22
2025-10-03 07:15:00,Packaging_Section,20.55,64.81
2025-10-03 07:15:00,Maintenance_Room,20.79,67.53
2025-10-03 07:30:00,Frozen_Storage_A,-22.84,75.87
2025-10-03 07:30:00,Frozen_Storage_B,-22.46,51.6
2025-10-03 07:30:00,Chilled_Storage_A,3.17,52.14
2025-10-03 07:30:00,Chilled_Storage_B,3.19,62.76
2025-10-03 07:30:00,Dispatch_Bay,7.4,40.3
2025-10-03 07:30:00,Receiving_Zone,8.13,69.32
2025-10-03 07:30:00,Packaging_Section,21.2,76.7
2025-10-03 07:30:00,Maintenance_Room,17.31,76.59
2025-10-03 07:45:00,Frozen_Storage_A,-22.58,42.43
2025-10-03 07:45:00,Frozen_Storage_B,-22.94,65.46
2025-10-03 07:45:00,Chilled_Storage_A,2.69,77.27
2025-10-03 07:45:00,Chilled_Storage_B,3.71,46.39
2025-10-03 07:45:00,Dispatch_Bay,6.58,45.12
2025-10-03 07:45:00,Receiving_Zone,8.87,71.58
2025-10-03 07:45:00,Packaging_Section,18.65,67.8
2025-10-03 07:45:00,Maintenance_Room,22.3,57.98
2025-10-03 08:00:00,Frozen_Storage_A,-21.76,67.61
2025-10-03 08:00:00,Frozen_Storage_B,-22.45,78.42
2025-10-03 08:00:00,Chilled_Storage_A,4.81,43.85
2025-10-03 08:00:00,Chilled_Storage_B,2.88,65.46
2025-10-03 08:00:00,Dispatch_Bay,7.01,67.8
2025-10-03 08:00:00,Receiving_Zone,8.0,41.21
2025-10-03 08:00:00,Packaging_Section,19.3,51.32
2025-10-03 08:00:00,Maintenance_Room,20.63,46.47
2025-10-03 08:15:00,Frozen_Storage_A,-19.7,70.87
2025-10-03 08:15:00,Frozen_Storage_B,-22.96,54.01
2025-10-03 08:15:00,Chilled_Storage_A,3.64,69.2
2025-10-03 08:15:00,Chilled_Storage_B,3.36,73.4
2025-10-03 08:15:00,Dispatch_Bay,8.58,73.27
2025-10-03 08:15:00,Receiving_Zone,6.64,55.73
2025-10-03 08:15:00,Packaging_Section,19.79,75.1
2025-10-03 08:15:00,Maintenance_Room,19.68,65.24
2025-10-03 08:30:00,Frozen_Storage_A,-19.9,59.04
2025-10-03 08:30:00,Frozen_Storage_B,-23.63,50.87
2025-10-03 08:30:00,Chilled_Storage_A,2.12,50.59
2025-10-03 08:30:00,Chilled_Storage_B,1.29,75.4
2025-10-03 08:30:00,Dispatch_Bay,6.7,45.46
2025-10-03 08:30:00,Receiving_Zone,7.29,45.11
2025-10-03 08:30:00,Packaging_Section,20.92,57.83
2025-10-03 08:30:00,Maintenance_Room,18.19,72.91
2025-10-03 08:45:00,Frozen_Storage_A,-24.15,72.14
2025-10-03 08:45:00,Frozen_Storage_B,-19.8,40.82
2025-10-03 08:45:00,Chilled_Storage_A,2.43,72.18
2025-10-03 08:45:00,Chilled_Storage_B,0.56,69.35
2025-10-03 08:45:00,Dispatch_Bay,5.99,42.26
2025-10-03 08:45:00,Receiving_Zone,8.45,79.27
2025-10-03 08:45:00,Packaging_Section,18.77,75.51
2025-10-03 08:45:00,Maintenance_Room,19.2,44.57
2025-10-03 09:00:00,Frozen_Storage_A,-21.28,62.51
2025-10-03 09:00:00,Frozen_Storage_B,-19.89,55.19
2025-10-03 09:00:00,Chilled_Storage_A,3.51,46.19
2025-10-03 09:00:00,Chilled_Storage_B,0.6,52.97
2025-10-03 09:00:00,Dispatch_Bay,8.57,67.75
2025-10-03 09:00:00,Receiving_Zone,3.56,45.52
2025-10-03 09:00:00,Packaging_Section,17.99,78.26
2025-10-03 09:00:00,Maintenance_Room,15.08,51.79
2025-10-03 09:15:00,Frozen_Storage_A,-21.3,51.69
2025-10-03 09:15:00,Frozen_Storage_B,-20.21,74.56
2025-10-03 09:15:00,Chilled_Storage_A,3.98,75.64
2025-10-03 09:15:00,Chilled_Storage_B,2.44,58.45
2025-10-03 09:15:00,Dispatch_Bay,7.19,62.88
2025-10-03 09:15:00,Receiving_Zone,8.65,60.47
2025-10-03 09:15:00,Packaging_Section,16.52,79.0
2025-10-03 09:15:00,Maintenance_Room,19.86,55.41
2025-10-03 09:30:00,Frozen_Storage_A,-20.56,63.82
2025-10-03 09:30:00,Frozen_Storage_B,-20.01,75.15
2025-10-03 09:30:00,Chilled_Storage_A,1.75,60.63
2025-10-03 09:30:00,Chilled_Storage_B,5.0,78.66
2025-10-03 09:30:00,Dispatch_Bay,9.64,64.65
2025-10-03 09:30:00,Receiving_Zone,8.93,79.5
2025-10-03 09:30:00,Packaging_Section,18.89,79.76
2025-10-03 09:30:00,Maintenance_Room,18.06,73.14
2025-10-03 09:45:00,Frozen_Storage_A,-23.96,58.91
2025-10-03 09:45:00,Frozen_Storage_B,-21.27,79.73
2025-10-03 09:45:00,Chilled_Storage_A,4.37,59.48
2025-10-03 09:45:00,Chilled_Storage_B,4.02,52.75
2025-10-03 09:45:00,Dispatch_Bay,6.83,62.03
2025-10-03 09:45:00,Receiving_Zone,7.74,44.31
2025-10-03 09:45:00,Packaging_Section,20.83,45.45
2025-10-03 09:45:00,Maintenance_Room,20.48,56.24
2025-10-03 10:00:00,Frozen_Storage_A,-21.2,51.15
2025-10-03 10:00:00,Frozen_Storage_B,-19.37,42.85
2025-10-03 10:00:00,Chilled_Storage_A,1.76,45.63
2025-10-03 10:00:00,Chilled_Storage_B,3.82,77.24
2025-10-03 10:00:00,Dispatch_Bay,7.93,50.22
2025-10-03 10:00:00,Receiving_Zone,5.27,59.77
2025-10-03 10:00:00,Packaging_Section,18.95,41.87
2025-10-03 10:00:00,Maintenance_Room,19.43,43.88
2025-10-03 10:15:00,Frozen_Storage_A,-21.41,46.37
2025-10-03 10:15:00,Frozen_Storage_B,-22.14,70.07
2025-10-03 10:15:00,Chilled_Storage_A,2.59,42.61
2025-10-03 10:15:00,Chilled_Storage_B,3.55,68.8
2025-10-03 10:15:00,Dispatch_Bay,8.44,57.98
2025-10-03 10:15:00,Receiving_Zone,8.71,78.69
2025-10-03 10:15:00,Packaging_Section,22.73,66.53
2025-10-03 10:15:00,Maintenance_Room,21.83,60.54
2025-10-03 10:30:00,Frozen_Storage_A,-19.94,69.38
2025-10-03 10:30:00,Frozen_Storage_B,-21.0,59.32
2025-10-03 10:30:00,Chilled_Storage_A,2.28,55.43
2025-10-03 10:30:00,Chilled_Storage_B,1.12,42.17
2025-10-03 10:30:00,Dispatch_Bay,8.73,66.51
2025-10-03 10:30:00,Receiving_Zone,7.52,74.2
2025-10-03 10:30:00,Packaging_Section,19.89,68.9
2025-10-03 10:30:00,Maintenance_Room,24.19,66.87
2025-10-03 10:45:00,Frozen_Storage_A,-22.25,46.24
2025-10-03 10:45:00,Frozen_Storage_B,-19.74,64.03
2025-10-03 10:45:00,Chilled_Storage_A,1.47,70.25
2025-10-03 10:45:00,Chilled_Storage_B,3.56,59.48
2025-10-03 10:45:00,Dispatch_Bay,8.93,59.67
2025-10-03 10:45:00,Receiving_Zone,9.7,49.27
2025-10-03 10:45:00,Packaging_Section,20.72,54.88
2025-10-03 10:45:00,Maintenance_Room,20.16,58.55
2025-10-03 11:00:00,Frozen_Storage_A,-20.71,79.32
